question_id,section,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation,difficulty,topic,subject,source_document,report_category,generated_date,generation_model,generation_type,test_id,test_name,test_series,total_questions,duration_minutes,negative_marking
GA_00011,General Awareness,"Under the amended Section 194LA, tax is required to be deducted at source on compensation for compulsory acquisition of immovable property if the aggregate amount of such payments to a resident during the financial year exceeds what revised threshold?","Rs. 2,50,000","Rs. 3,00,000","Rs. 4,00,000","Rs. 5,00,000","Rs. 7,50,000",D,"Clause 62 amends the first proviso to section 194LA, increasing the threshold for no TDS on such compensation from 'two lakh and fifty thousand rupees' to 'five lakh rupees'. (Page 57)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032575,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00012,General Awareness,What was India's real Gross Domestic Product (GDP) growth rate in Q3:2024-25?,5.4%,5.6%,6.2%,6.5%,7.2%,C,"Real GDP growth for Q3:2024-25 was placed at 6.2 per cent year-on-year, driven by robust private and government consumption expenditure. (page 11)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032578,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00013,General Awareness,"What amount of Gross Market Borrowing does the Government of India plan for the second half of FY 2025-26, including issuance of Sovereign Green Bonds?",₹5.77 lakh crore,₹7.66 lakh crore,₹6.50 lakh crore,₹7.55 lakh crore,₹6.77 lakh crore,E,"The Government of India plans to borrow ₹6.77 lakh crore in the second half of the fiscal year 2025-26 (H2: FY 2025-26) through dated securities, which includes ₹10,000 crore through the issuance of Sovereign Green Bonds (SGrBs).",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032580,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00014,General Awareness,"According to the Union Budget 2025-26 presented in January 2025, what was the allocated amount for Capital Expenditure and the targeted fiscal deficit as a percentage of GDP, respectively?",₹10 lakh crore and 5.1%,₹11.11 lakh crore and 4.9%,₹11.11 lakh crore and 5.1%,₹10.5 lakh crore and 4.9%,₹12 lakh crore and 4.5%,B,The Union Budget 2025-26 significantly pushed infrastructure spending by increasing the capital expenditure allocation to ₹11.11 lakh crore and set the fiscal deficit target for FY 2025-26 at 4.9% of the GDP.,Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032583,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00015,General Awareness,The composition of India's merchandise exports shifted between FY23 and FY24. Which statement accurately describes this change?,"The share of consumer goods increased significantly, while capital goods decreased.","The share of capital goods rose from 16.3% to 18.9%, while consumer goods declined from 48.9% to 47.5%.","The share of intermediate goods rose, while capital goods remained stagnant.",The shares of both capital goods and consumer goods saw a substantial increase.,The shares of both capital goods and consumer goods declined significantly.,B,"From FY23 to FY24, the share of capital goods in merchandise exports rose substantially from 16.3% to 18.9%. Conversely, the share of consumer goods declined from 48.9% to 47.5%, and intermediate goods also declined from 30.2% to 28.4%. (Page 158)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032586,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00016,General Awareness,"What is the revised TDS threshold for income by way of insurance commission under Section 194D, below which no tax deduction is required during a financial year?","Rs. 10,000","Rs. 15,000","Rs. 20,000","Rs. 25,000","Rs. 30,000",C,"The second proviso to Section 194D is amended to increase the threshold of aggregated amounts of income from insurance commission, for the requirement to deduct tax at source, from fifteen thousand rupees to twenty thousand rupees. (Page 56, 165)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032589,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00017,General Awareness,Consider the following GST rate changes recommended by the 56th GST Council meeting: I. GST on all individual life and health insurance policies was exempted. II. GST on cement was reduced from 28% to 18%. III. GST on manmade fibre was reduced from 18% to 12% to correct the inverted duty structure. Which of the above statements is/are correct?,Only I,Only II and III,Only I and II,"All I, II and III",Only III,C,"Statements I and II are correct. The 56th GST Council recommended exempting GST on all individual life and health insurance policies and reducing the GST on cement from 28% to 18%. Statement III is incorrect as the GST rate on manmade fibre was reduced from 18% to 5%, not 12%.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032592,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00018,General Awareness,"According to the Second Advance Estimate (SAE) for 2024-25, what was the estimated production growth for oilseeds over the previous year?",3.8%,6.7%,8.4%,1.9%,-4.0%,C,"The second advance estimate (SAE) for 2024-25 indicates that oilseeds production increased by 8.4 per cent over the previous year. (Table III.12, page 61)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032595,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00019,General Awareness,Which component is the largest constituent of Reserve Money (RM) with a share of approximately 75.1 per cent in 2023-24?,Bankers’ Deposits with the RBI,Currency in Circulation (CiC),Net Foreign Assets (NFA),Government's currency liabilities to the public,Other deposits with the RBI,B,"The growth in currency in circulation (CiC) - the major constituent of RM with a share of 75.1 per cent – decelerated to 4.1 per cent during 2023-24 from 7.8 per cent a year ago. (Page 69, Para II.4.5)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032597,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00020,General Awareness,"As per the Second Advance Estimates for 2023-24, what was the estimated year-on-year growth in Gross Fixed Capital Formation (GFCF)?",3.4%,6.6%,7.6%,10.2%,11.6%,D,"The Second Advance Estimates (SAE) for 2023-24 indicate that Gross Fixed Capital Formation grew by 10.2 per cent. (Page 46, Table III.1)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032600,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00021,General Awareness,What is the average CPI inflation projected by the RBI for the fiscal year 2024-25?,4.1%,4.2%,4.5%,4.8%,5.0%,C,"According to the report, CPI inflation is projected to average 4.5 per cent in 2024-25, with risks evenly balanced.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032603,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00022,General Awareness,Which of the following statements about the recommendations of the 56th GST Council meeting held in September 2025 is/are correct?  I. It proposed a simplified 2-rate structure with a Standard Rate of 18% and a Merit Rate of 5%.  II. GST on cement was reduced from 28% to 18%.  III. GST on all individual life and health insurance policies was exempted to make insurance more affordable.  IV. The de-merit rate for select goods and services was proposed to be 30%.,Only I and II,"Only I, II and III",Only II and III,Only I and IV,"All I, II, III and IV",B,"The 56th GST Council approved major reforms including a 2-rate structure (18% standard, 5% merit), reduction of GST on cement from 28% to 18%, and exemption of GST on all individual life and health insurance policies. The special de-merit rate was proposed at 40%, not 30%, making statement IV incorrect.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032606,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00023,General Awareness,"As per the Second Advance Estimates (SAE) by the NSO, what was the estimated real Gross Domestic Product (GDP) growth for 2024-25?",6.2%,6.4%,6.5%,6.6%,7.2%,C,The second advance estimates (SAE) released by the national statistical office (NSO) estimated real gross domestic product (GDP) growth at 6.5 per cent year-on-year (y-o-y) in 2024-25. (Page 11),Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032609,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00024,General Awareness,What percentage of headline inflation was contributed by imported components in February 2025?,15%,18%,21%,25%,30%,C,The contribution of imported components to headline inflation registered a sequential increase since October and was at 21 per cent in February 2025. (page 30),Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032611,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00025,General Awareness,"The PM Vishwakarma scheme, launched in November 2024 to support traditional artisans, was introduced with what initial financial allocation?","₹10,000 crore","₹13,000 crore","₹15,000 crore","₹20,000 crore",₹1 lakh crore,B,"The Government of India launched the PM Vishwakarma scheme in November 2024 with a total financial allocation of ₹13,000 crore to uplift traditional artisans and craftspeople.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032614,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00026,General Awareness,"What is the theme for the Swachhata Hi Seva 2025 (SHS 2025) campaign, launched by the Department of Financial Services and scheduled from September 17 to October 2, 2025?","Swachh Bharat, Samriddh Bharat",Cleanliness is Service,Swachhotsav,Garbage Free India,Clean and Green India,C,"The press release on the Swachhata Hi Seva Campaign 2025 states that this year's theme is 'Swachhotsav', which blends the spirit of festive celebrations with the responsibility of cleanliness.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032617,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00027,General Awareness,What is the Ways and Mean Advances (WMA) limit fixed by the Reserve Bank of India for the second half of FY 2025-26?,"₹40,000 crore","₹50,000 crore","₹60,000 crore","₹75,000 crore","₹1,00,000 crore",B,"According to the press release on the Government's borrowing plan, the Reserve Bank of India has fixed the Ways and Mean Advances (WMA) limit for the second half (H2) of FY 2025-26 at ₹50,000 crore to manage temporary mismatches in Government payments and receipts.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032620,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00028,General Awareness,"What is the projected average CPI inflation for 2024-25, assuming a normal monsoon?",4.1%,4.5%,4.9%,5.1%,5.4%,B,"CPI inflation is projected to average 4.5 per cent in 2024-25, with risks evenly balanced, taking into account initial conditions, survey signals, and model estimates. (Page 17)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032623,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00029,General Awareness,The Atal Pension Yojana (APY) recently surpassed a major milestone in gross enrolments as of July 2025. What is this milestone?,5 crore,6 crore,7 crore,8 crore,10 crore,D,"As of July 2025, the Atal Pension Yojana (APY), a flagship social security scheme, achieved a significant milestone by surpassing 8 crore total gross enrolments.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032625,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00030,General Awareness,"At the end of December 2024, what was the Capital to Risk-Weighted Assets Ratio (CRAR) of Scheduled Commercial Banks?",2.42%,10.5%,12.0%,16.5%,18.2%,D,Footnote 2 on page 8 mentions that the capital to risk-weighted assets (CRAR) of scheduled commercial banks stood at 16.5 per cent at the end of December 2024. (Page 8),Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032628,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00031,General Awareness,"In a significant policy change in February 2025, the IRDAI increased the Foreign Direct Investment (FDI) limit in the insurance sector from 49% to what new percentage?",51%,65%,74%,100%,80%,C,"In February 2025, the Insurance Regulatory and Development Authority of India (IRDAI) implemented the government's decision to increase the FDI limit in the insurance sector to 74% from the previous cap of 49%.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032631,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00032,General Awareness,What was the net Foreign Direct Investment (FDI) inflow recorded during the period of April-November 2024?,US$ 8.5 billion,US$ 5.5 billion,US$ 2.5 billion,US$ 0.5 billion,US$ -1.2 billion,D,"Net FDI declined significantly to US$ 0.5 billion during April-November 2024, a sharp drop from the US$ 8.5 billion recorded in the same period a year ago. This was due to a rise in repatriation and net outward FDI. (Page 43)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032634,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00033,General Awareness,"In February 2025, the contribution of imported components to headline inflation registered a sequential increase. What was the percentage point contribution of these components to the overall headline inflation rate of 3.6 per cent?",0.5 percentage points,0.8 percentage points,1.2 percentage points,2.1 percentage points,3.6 percentage points,B,"The contribution of imported components to headline inflation was at 21 per cent in February 2025, which translates to a contribution of 0.8 percentage points to the headline inflation rate of 3.6 per cent for that month. (Page 30)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032637,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00034,General Awareness,"According to the recommendations of the 56th GST Council meeting, the GST rate on cement was rationalised by reducing it from 28% to what new rate?",22%,20%,18%,15%,12%,C,The 56th GST Council meeting in September 2025 recommended a reduction of GST from 28% to 18% on Cement as part of its rate rationalisation measures.,Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032640,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00035,General Awareness,What level of Capacity Utilisation (CU) was recorded in the manufacturing sector in Q1:2024-25?,73.8%,74.0%,74.6%,75.8%,76.8%,B,Capacity utilisation (CU) in the manufacturing sector recorded a seasonal dip to 74.0 per cent in Q1:2024-25 from 76.8 per cent in Q4:2023-24. (Page 50),Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032643,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00036,General Awareness,What is the projected real Gross Domestic Product (GDP) growth for India in the financial year 2024-25?,6.0%,6.2%,6.6%,7.0%,7.2%,C,"In the uncertain global environment, the Indian economy is projected to show resilience, with real gross domestic product (GDP) forecasted to grow at 6.6 per cent in 2024-25. (Page 24)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032645,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00037,General Awareness,"Under the amendment to Section 140B, what is the additional income-tax payable if an updated return is filed after the expiry of twenty-four months but before thirty-six months from the end of the relevant assessment year?",25% of aggregate tax and interest,50% of aggregate tax and interest,60% of aggregate tax and interest,70% of aggregate tax and interest,75% of aggregate tax and interest,C,"A new clause (iii) is inserted in Section 140B(3) which prescribes that sixty per cent of the aggregate of tax and interest payable shall be the additional income-tax if the updated return is furnished after twenty-four months but before thirty-six months from the end of the relevant assessment year. (Page 50, 158)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032648,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00038,General Awareness,The National Green Hydrogen Mission was a key government focus area. What was the specific production target set for 2030 and the corresponding financial outlay announced for the mission?,"10 MMT production with a ₹25,000 crore outlay","5 MMT production with a ₹19,744 crore outlay","5 MMT production with a ₹76,000 crore outlay","1 MMT production with a ₹6,000 crore outlay","2 MMT production with a ₹13,000 crore outlay",B,"The National Green Hydrogen Mission, announced in December 2024 and detailed in March 2025, has a clear target of producing 5 Million Metric Tonnes (MMT) of green hydrogen by 2030, supported by a financial outlay of ₹19,744 crore.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032651,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00039,General Awareness,Which new functionality was announced to be expanded in the RBI Retail-Direct platform to facilitate systematic investments by retail investors?,Auto-bidding facility for Corporate Bonds,Investment in Treasury Bills through systematic investment plans,Direct trading in currency derivatives,Investment in Sovereign Gold Bonds via a mobile app,Systematic withdrawal plans from State Development Loans,B,"Among the consumer-centric announcements, the Governor stated the expansion of functionality in the RBI Retail-Direct platform to enable retail investors to invest in treasury bills through systematic investment plans. (Page 11)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032654,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00040,General Awareness,"In its October 2024 meeting, what policy repo rate did the Monetary Policy Committee (MPC) decide to maintain?",6.00%,6.25%,6.50%,6.75%,7.00%,C,"The Monetary Policy Committee, in its meeting from October 7-9, 2024, decided by a majority of 5 out of 6 members to keep the policy repo rate unchanged at 6.50 per cent. (Page 7)",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032657,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00041,General Awareness,"According to the November 2024 Systemic Risk Survey (SRS), what percentage of respondents assessed better or similar prospects for the Indian banking sector over a one-year horizon?",40%,50%,60%,80%,95%,C,The latest Systemic Risk Survey carried out in November 2024 found that 60 per cent of the respondents assessed better or similar prospects for the Indian banking sector over a one-year horizon. (Page 22),Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032659,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00042,General Awareness,"According to the monthly accounts published in September 2025, the Total Expenditure incurred by the Government of India up to August 2025 was ₹18,80,862 crore, which represented what percentage of the corresponding Budget Estimates (BE) 2025-26?",31.3%,36.7%,37.1%,30.9%,40.2%,C,"As per the monthly accounts data released on 30th September 2025, the Total Expenditure incurred by the Government of India was ₹18,80,862 crore, which is 37.1% of the corresponding Budget Estimates for 2025-26.",Medium,General,General_Awareness,Converted_from_QuizMaker,converted_quiz,2025-10-26T01:28:26.032662,conversion_script,QuizMaker_Conversion,RBI_PHASE1_MOCK_06,RBI Grade B Phase 1 - Mock Test #06,RBI Grade B 2025 - Premium Series,200,120,0.25
