question_id,section,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation,difficulty,topic,subject,source_document,report_category,generated_date,generation_model,generation_type,test_id,test_name,test_series,total_questions,duration_minutes,negative_marking
GA_00450,General Awareness,The Provisioning Coverage Ratio (PCR) of Scheduled Commercial Banks improved in September 2024. What was this ratio?,73.1%,75.0%,77.0%,78.5%,80.0%,C,"Supported by proactive provisioning, the provisioning coverage ratio (PCR) of Scheduled Commercial Banks improved further to 77.0 per cent in September 2024. (Page 80)",Medium,Banking_Sector,General_Awareness,Financial_Stability_Report_Dec_2024.pdf,financial_stability_report,2025-10-02T22:42:09.747812,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00519,General Awareness,The Finance Bill 2025 provides for retrospective exemption from service tax for reinsurance services provided by insurance companies under which specific schemes?,Pradhan Mantri Fasal Bima Yojana and Pradhan Mantri Jeevan Jyoti Bima Yojana,Weather Based Crop Insurance Scheme and Modified National Agricultural Insurance Scheme,Atal Pension Yojana and National Pension System,Restructured Weather Based Crop Insurance Scheme and Jan Arogya Bima,Pradhan Mantri Suraksha Bima Yojana and Varishtha Pension Bima Yojana,B,"Clause 130 of the Bill provides for a special provision for retrospective exemption from service tax for reinsurance services under the Weather Based Crop Insurance Scheme and the Modified National Agricultural Insurance Scheme for the period from 1st April, 2011 to 30th June, 2017. (Page 77)",Medium,Government_Schemes,General_Awareness,Union_Budget_2025_2026.pdf,union_budget,2025-10-02T22:48:39.852287,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00718,General Awareness,"According to the macro stress tests for credit risk, what is the projected Gross NPA (GNPA) ratio for Scheduled Commercial Banks by September 2024 under the baseline scenario?",3.1%,3.6%,4.4%,3.2%,2.9%,A,"Under the baseline scenario of the macro stress tests, the GNPA ratio of all SCBs is projected to improve to 3.1 per cent by September 2024 from the current level of 3.2 per cent. (Page 91)",Medium,Risk_Assessment,General_Awareness,Financial_Stability_Report_Dec_2023.pdf,financial_stability_report,2025-10-02T21:24:37.851821,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00422,General Awareness,What was the policy repo rate set by the Monetary Policy Committee in its February 2025 meeting?,6.00%,6.25%,6.50%,6.75%,7.00%,B,"In its February 2025 meeting, the Monetary Policy Committee (MPC) unanimously voted to reduce the policy repo rate by 25 basis points (bps) to 6.25 per cent. (Page 12-13)",Easy,Monetary_Policy,General_Awareness,Monetary_Policy_Report_Apr_2025.pdf,monetary_policy_report,2025-10-02T22:39:47.449965,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00657,General Awareness,"Based on the financial soundness indicators for banks in India at the end of June 2024, which of the following combinations of Gross NPA ratio, Net NPA ratio, and Capital Adequacy Ratio is correct?","Gross NPA: 2.5%, Net NPA: 0.6%, Capital Adequacy: 16.7%","Gross NPA: 2.7%, Net NPA: 0.6%, Capital Adequacy: 16.7%","Gross NPA: 2.7%, Net NPA: 0.8%, Capital Adequacy: 16.5%","Gross NPA: 2.9%, Net NPA: 0.7%, Capital Adequacy: 17.1%","Gross NPA: 2.5%, Net NPA: 0.5%, Capital Adequacy: 16.9%",B,"According to the bulletin, at the end of June 2024, Gross non-performing assets were 2.7 per cent of total assets, the net non-performing asset ratio was 0.6 per cent, and banks in India maintained a capital ratio of 16.7 per cent. (Source: Page 27)",Hard,Economic_Updates,General_Awareness,RBI_Bulletin_Nov_2024.pdf,rbi_bulletin,2025-10-02T21:15:39.272838,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00383,General Awareness,"In the Monetary Policy Committee meeting of August 2025, what was the policy repo rate maintained at?",5.25%,5.50%,5.75%,6.00%,6.25%,B,The Monetary Policy Committee (MPC) unanimously voted to keep the policy repo rate under the liquidity adjustment facility (LAF) unchanged at 5.50 per cent.,Easy,Policy_Changes,General_Awareness,RBI_Bulletin_Aug_2025.pdf,rbi_bulletin,2025-10-02T22:34:58.431046,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00316,General Awareness,What was the value of the RBI's Financial Inclusion Index (FI-Index) for the period ending March 2024?,60.1,62.5,64.2,65.8,68.0,C,"The Reserve Bank’s Financial Inclusion Index (FI-Index) improved from 60.1 in March 2023 to 64.2 in March 2024, indicating deepening of financial inclusion in the country. (Page 35, 130)",Easy,RBI_Functions,General_Awareness,RBI_Annual_Report_2024_2025.pdf,rbi_annual_report,2025-10-02T22:23:33.635018,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00118,General Awareness,"To bolster depositor confidence, the government increased deposit insurance coverage in April 2025. What is the new coverage limit, and what was the total bank deposit base in India as of September 2025?",₹7 lakh per depositor; ₹180 lakh crore,₹10 lakh per depositor; ₹205 lakh crore,₹10 lakh per depositor; ₹190 lakh crore,₹15 lakh per depositor; ₹205 lakh crore,₹7 lakh per depositor; ₹210 lakh crore,B,"In April 2025, the government raised the deposit insurance coverage from ₹5 lakh to ₹10 lakh per depositor. This strengthened a banking sector whose total deposits grew to ₹205 lakh crore by September 2025, reflecting robust public trust.",Hard,Policy_Updates,General_Awareness,current_affairs.txt,,2025-10-04T03:45:48.190442,gemini-2.5-pro,Current_Affairs_Batch_6,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00571,General Awareness,The 'credit-to-GDP gap' is a key indicator of financial cycle stress. How did this gap change for India from Q1 of FY23 to Q1 of FY25?,Narrowed from (-) 5.3% to (-) 1.3%,Widened from (-) 2.1% to (-) 5.5%,Remained stable at (-) 4.0%,Turned positive from (-) 3.0% to 1.5%,Narrowed from (-) 10.3% to (-) 0.3%,E,"With credit growth outpacing nominal GDP growth for two successive years, the credit-GDP gap narrowed significantly to (-) 0.3 per cent in Q1 of FY25 from (-) 10.3 per cent in Q1 of FY23, indicating sustainable credit growth. (Page 87)",Hard,Economic_Indicators,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T21:01:26.336105,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00136,General Awareness,What was the Gross Market Borrowing planned by the Government of India for the second half of the fiscal year 2025-26?,₹7.50 lakh crore,₹6.77 lakh crore,₹5.95 lakh crore,₹8.12 lakh crore,₹6.50 lakh crore,B,"The Government of India, in consultation with the RBI, finalized its borrowing programme for the second half of FY 2025-26 and planned to borrow ₹6.77 lakh crore through dated securities, including ₹10,000 crore via Sovereign Green Bonds.",Medium,Fiscal_Policy,General_Awareness,pib_press_releases.txt,,2025-10-04T02:29:33.170061,gemini-2.5-pro,PIB_RAG_Batch_1,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00078,General Awareness,"Considering the Union Budget 2025-26 presentation, what was the specific capital expenditure allocation, and what approximate percentage of GDP did this amount represent?","₹10 lakh crore, representing 9% of GDP","₹11.11 lakh crore, representing 11% of GDP","₹9.5 lakh crore, representing 10% of GDP","₹12.5 lakh crore, representing 12% of GDP","₹11.11 lakh crore, representing 3.7% of GDP",B,"The Union Budget 2025-26 significantly pushed infrastructure spending by increasing the capital expenditure allocation to ₹11.11 lakh crore, which constituted a substantial 11% of the GDP.",Hard,Budget_Fiscal,General_Awareness,current_affairs.txt,,2025-10-04T03:43:45.652639,gemini-2.5-pro,Current_Affairs_Batch_4,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00558,General Awareness,What growth rate is projected for India's economy in FY26?,Between 5.5% and 6.0%,Between 6.0% and 6.5%,Between 6.3% and 6.8%,Between 6.9% and 7.2%,Between 7.0% and 7.5%,C,"On balance of considerations regarding robust domestic fundamentals and global headwinds, the Economic Survey expects that the growth in FY26 would be between 6.3 and 6.8 per cent. (Page 78)",Medium,Economic_Indicators,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T21:01:26.336078,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00280,General Awareness,Retail headline inflation (CPI) softened during April – December 2024 compared to FY24. What was the average CPI inflation during this period?,5.4 per cent,5.1 per cent,4.9 per cent,4.5 per cent,4.2 per cent,C,"Retail headline inflation, as measured by the CPI, softened from 5.4 per cent in FY24 to 4.9 per cent in April – December 2024. (Page 70, Para 1.52)",Medium,Economic_Indicators,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T22:20:03.570890,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00540,General Awareness,The number of Initial Public Offers (IPOs) saw a significant increase in FY24 compared to FY23. What was the total number of IPOs in FY24?,164,198,225,272,310,D,"The number of initial public offers (IPOs) increased by 66 per cent in FY24, rising from 164 in FY23 to 272 in FY24, reflecting a robust primary market. (Page 110)",Medium,Economic_Indicators,General_Awareness,Economic_Survey_2024_2023.pdf,economic_survey,2025-10-02T20:59:17.548435,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00640,General Awareness,"What did the Monetary Policy Committee (MPC) decide regarding the policy repo rate in its meeting held from October 7-9, 2024?",Increased it to 6.75%,Decreased it to 6.25%,Kept it unchanged at 6.50%,Decreased it to 6.00%,Increased it to 7.00%,C,"The Monetary Policy Committee, by a majority of 5 out of 6 members, decided to keep the policy repo rate unchanged at 6.50 per cent. This decision was taken after assessing the evolving macroeconomic and financial conditions. (Page 7)",Easy,Policy_Changes,General_Awareness,RBI_Bulletin_Oct_2024.pdf,rbi_bulletin,2025-10-02T21:12:19.809848,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00578,General Awareness,What was the size of the Reserve Bank's balance sheet as a percentage of GDP at the end of March 2024?,23.5 per cent,24.1 per cent,25.0 per cent,26.2 per cent,22.8 per cent,B,"The Reserve Bank’s balance sheet size increased to 24.1 per cent of GDP at end-March 2024 from 23.5 per cent at end-March 2023. The balance sheet has normalised to its pre-pandemic level. (Page 68, Para II.4.4)",Easy,RBI_Functions,General_Awareness,RBI_Annual_Report_2024_2023.pdf,rbi_annual_report,2025-10-02T21:03:35.874511,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00445,General Awareness,"Following the regulatory increase in risk weights on certain consumer credit segments, what is the estimated decline in the banking system's CRAR and CET1 ratio, respectively, in basis points (bps)?",58 bps and 71 bps,71 bps and 58 bps,75 bps and 60 bps,60 bps and 75 bps,100 bps and 75 bps,B,"The report estimates that after adjusting for the increase in risk weights, the CRAR of the banking system (PSBs + PVBs) would decline by 71 bps, and the CET1 ratio would fall by 58 bps. (Page 68)",Hard,Banking_Sector,General_Awareness,Financial_Stability_Report_Dec_2023.pdf,financial_stability_report,2025-10-02T22:40:57.800111,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00435,General Awareness,"In a risk scenario where the Indian Rupee (INR) depreciates by 5 per cent over the baseline, what is the estimated impact on domestic inflation and GDP growth?",Inflation rises by 50 bps and GDP growth falls by 25 bps,Inflation rises by 35 bps and GDP growth rises by 25 bps,Inflation falls by 35 bps and GDP growth falls by 25 bps,Inflation rises by 25 bps and GDP growth rises by 35 bps,No significant impact is expected,B,"The report's analysis on the balance of risks indicates that if the INR depreciates by 5 per cent over the baseline, inflation could rise by around 35 bps while GDP growth could benefit by around 25 bps through the trade channel. (Page 22-23)",Hard,Inflation,General_Awareness,Monetary_Policy_Report_Apr_2025.pdf,monetary_policy_report,2025-10-02T22:39:47.450098,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00120,General Awareness,"In September 2025, the Government of India and the Asian Development Bank (ADB) signed a loan agreement of what amount to upgrade urban services in Assam?",$100 million,$125 million,$150 million,$175 million,$200 million,B,"The Government of India and the Asian Development Bank (ADB) signed a $125 million loan agreement to enhance urban livability and bolster climate resilience in six district headquarters and Guwahati, in the State of Assam.",Easy,Economic_Initiatives,General_Awareness,pib_press_releases.txt,,2025-10-04T02:25:19.404131,gemini-2.5-pro,PIB_RAG_Batch_1,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00585,General Awareness,"In September 2023, RBI issued revised Directions for the classification of investment portfolios of commercial banks. What are the three new principle-based categories introduced?","Held for Trading, Available for Sale, Held to Maturity","Held to Maturity, Available for Sale, Fair Value through Profit and Loss","Held for Trading, Held to Maturity, Not for Sale","Fair Value, Amortised Cost, Held for Trading","Level 1, Level 2, Level 3 Assets",B,"The revised Directions introduced a principle-based classification of the investment portfolio into three categories: ‘Held to Maturity’ (HTM), ‘Available for Sale’ (AFS), and ‘Fair Value through Profit and Loss Account’ (FVTPL). (Page 145, Para VI.27)",Medium,Banking_Regulation,General_Awareness,RBI_Annual_Report_2024_2023.pdf,rbi_annual_report,2025-10-02T21:03:35.874528,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00704,General Awareness,What was the Monetary Policy Committee's (MPC) stance following its October 2024 meeting?,Withdrawal of accommodation,Accommodative,Neutral,Calibrated tightening,Expansionary,C,"In the October 2024 meeting, the MPC unanimously decided to change the stance from ‘withdrawal of accommodation’ to ‘neutral’ to provide flexibility in monitoring the economic outlook. (page 12)",Medium,Monetary_Policy,General_Awareness,Monetary_Policy_Report_Apr_2025.pdf,monetary_policy_report,2025-10-02T21:23:15.292608,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00310,General Awareness,"The revised prudential norms for the investment portfolio of commercial banks, issued on September 12, 2023, introduced several key modifications. Which of the following was NOT one of these modifications?","Principle-based classification of investment portfolio into HTM, AFS, and FVTPL categories.",Removal of the 90-day ceiling on the holding period for the 'Held for Trading' (HFT) category.,Removal of the ceiling on investments in the 'Held to Maturity' (HTM) category.,Mandatory inclusion of all Statutory Liquidity Ratio (SLR) securities in the HTM category.,Symmetric recognition of gains/losses for investments under AFS and FVTPL categories.,D,"The revised Directions included the inclusion of non-statutory liquidity ratio (SLR) securities in the HTM category, subject to fulfilling certain conditions. It did not mandate the inclusion of all SLR securities. Other mentioned modifications are correct as per the report. (Page 145, para VI.27)",Hard,Banking_Regulation,General_Awareness,RBI_Annual_Report_2024_2023.pdf,rbi_annual_report,2025-10-02T22:21:46.048958,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00648,General Awareness,"While gross Foreign Direct Investment (FDI) inflows to India increased by approximately 14 per cent in 2024-25, net FDI inflows saw a significant moderation. Which of the following best explains this divergence?","A sharp increase in Foreign Portfolio Investment (FPI) outflows, which offset the FDI inflows.",A rise in repatriation by foreign investors and an increase in outward FDI from India.,"The current account deficit widening to unsustainable levels, deterring net investment.",A decrease in net inflows under external commercial borrowings (ECBs).,A reclassification of certain capital flows from FDI to FPI by the authorities.,B,"The document states that the moderation in net FDI inflows is on account of a rise in repatriation and net outward FDI, even while gross FDI inflows actually increased by 14 per cent. (Page 10, Footnote 30)",Hard,Economic_Updates,General_Awareness,RBI_Bulletin_Jun_2024.pdf,rbi_bulletin,2025-10-02T21:13:23.455365,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00457,General Awareness,"What was the Gross Non-Performing Assets (GNPA) ratio for Scheduled Commercial Banks as of March 2024, which marked a multi-year low?",2.5%,2.8%,3.1%,3.5%,3.9%,B,"As of March 2024, the Gross Non-Performing Assets (GNPA) ratio of Scheduled Commercial Banks fell to a multi-year low of 2.8 per cent. The Net Non-Performing Assets (NNPA) ratio also fell to 0.6 per cent. (Page 18, 58)",Easy,Banking_Sector,General_Awareness,Financial_Stability_Report_Jun_2024.pdf,financial_stability_report,2025-10-02T22:43:37.111795,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00320,General Awareness,"As per the revised guidelines for the voluntary transition of Small Finance Banks (SFBs) to Universal Banks, what is the minimum net worth requirement for an eligible SFB?",₹500 crore,₹750 crore,"₹1,000 crore","₹1,500 crore","₹2,000 crore",C,"According to the eligibility criteria issued on April 26, 2024, Small Finance Banks (SFBs) are required to have a minimum net worth of ₹1,000 crore as at the end of the previous quarter to be eligible for transition into a universal bank. (Page 127)",Medium,Banking_Regulation,General_Awareness,RBI_Annual_Report_2024_2025.pdf,rbi_annual_report,2025-10-02T22:23:33.635028,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00345,General Awareness,"In September 2024, the union cabinet approved the 'PM E-DRIVE' scheme to promote the electric vehicle ecosystem. What is the financial outlay for this scheme?","₹8,900 crore","₹9,900 crore","₹10,900 crore","₹11,900 crore","₹12,900 crore",C,"The 'State of the Economy' article mentions that the union cabinet approved the Electric Drive Revolution in Innovative Vehicle Enhancement (PM E-DRIVE) scheme on September 11, 2024 with an outlay of ₹10,900 crore. (Page 82)",Medium,Policy_Changes,General_Awareness,RBI_Bulletin_Sep_2024.pdf,rbi_bulletin,2025-10-02T22:26:47.260933,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00404,General Awareness,"According to the risk scenarios considered, what is the potential impact on India's real GDP growth if the Indian Rupee (INR) depreciates by 5 per cent over the baseline?",GDP growth could moderate by 35 bps,GDP growth could edge up by 25 bps,GDP growth could moderate by 25 bps,GDP growth could edge up by 35 bps,GDP growth would remain unchanged,B,"In the scenario where the INR depreciates by 5 per cent over the baseline, inflation could be higher by around 35 bps while GDP growth could edge up by around 25 bps through short-term stimulation of exports. (Page 21)",Hard,Growth_Outlook,General_Awareness,Monetary_Policy_Report_Oct_2024.pdf,monetary_policy_report,2025-10-02T22:37:11.390744,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00441,General Awareness,What was the Compound Annual Growth Rate (CAGR) of bank lending to Non-Banking Financial Companies (NBFCs) between June 2021 and June 2023?,14.8%,20.5%,26.3%,30.1%,18.6%,C,"The report highlights that bank lending to NBFCs increased at a CAGR of 26.3 per cent during the past two years (i.e., from June 2021 to June 2023), which was well above the overall bank credit growth. (Page 67)",Medium,Banking_Sector,General_Awareness,Financial_Stability_Report_Dec_2023.pdf,financial_stability_report,2025-10-02T22:40:57.800070,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_01,RBI Grade B Phase 1 - Mock Test #1,RBI Grade B 2025 - Premium Series,200,120,0.25
