question_id,section,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation,difficulty,topic,subject,source_document,report_category,generated_date,generation_model,generation_type,test_id,test_name,test_series,total_questions,duration_minutes,negative_marking
GA_00047,General Awareness,"Considering India's economic indicators in September 2025, with forex reserves at $720 billion, bank deposit growth at 11.2% YoY, and a moderating WPI inflation of 2.8%, what was the most probable rationale for the RBI Monetary Policy Committee's decision to keep the repo rate unchanged at 6.75%?",To aggressively stimulate economic growth despite high inflation.,To increase inflation back to the target of 4%.,"To adopt a 'wait and watch' approach, balancing the need to anchor inflationary expectations while assessing the lagged impact of previous rate hikes, given the comfortable external position.",To prepare for a sharp decrease in the repo rate in the next policy meeting.,To comply with directives from the International Monetary Fund.,C,"This question requires analysis of multiple data points. Strong forex reserves provide a buffer. Moderating inflation suggests past rate hikes are working, but keeping the rate high shows a continued focus on anchoring inflation. Deposit growth is stable. The logical conclusion is a cautious, data-dependent stance, avoiding premature easing while acknowledging positive developments.",Hard,Economic_Developments,General_Awareness,current_affairs.txt,,2025-10-04T03:41:45.166880,gemini-2.5-pro,Current_Affairs_Batch_2,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00350,General Awareness,What is the central government’s budgeted fiscal deficit as a percentage of GDP for the fiscal year 2025-26?,4.0%,4.4%,4.8%,5.1%,5.5%,B,"The bulletin states that the government is committed to fiscal consolidation, with the central government's fiscal deficit to GDP ratio budgeted to moderate further to 4.4 per cent in 2025-26. (Page 9)",Medium,Economic_Updates,General_Awareness,RBI_Bulletin_May_2025.pdf,rbi_bulletin,2025-10-02T22:27:45.369566,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00689,General Awareness,What was the policy repo rate that the Monetary Policy Committee (MPC) decided to keep unchanged through the second half of FY 2023-24?,6.00%,6.25%,6.50%,6.75%,7.00%,C,The Monetary Policy Committee (MPC) kept the policy repo rate unchanged at 6.50 per cent through H2 of 2023-24. (Page 12),Easy,Monetary_Policy,General_Awareness,Monetary_Policy_Report_Apr_2024.pdf,monetary_policy_report,2025-10-02T21:22:01.859870,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00546,General Awareness,"Based on the Provisional Actuals for Union Government capex in FY24, which of the following sectors witnessed the highest YoY percentage growth over FY23?",Road Transport and Highways,Railways,Defence Services (capital outlay),Transfer to States,Atomic Energy,B,"According to Table I.2, the capex for Railways grew by 52.3% in FY24 (PA) over FY23, the highest among the major sectors listed. Road Transport grew by 28.1%, Transfer to States by 32.5%, and Defence Services by 7.9%. (Page 68)",Hard,Sectoral_Performance,General_Awareness,Economic_Survey_2024_2023.pdf,economic_survey,2025-10-02T20:59:17.548443,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00449,General Awareness,What was the Capital to Risk-Weighted Assets Ratio (CRAR) for Scheduled Commercial Banks (SCBs) as of September 2024?,14.0%,15.5%,16.7%,17.8%,18.2%,C,"The Capital to Risk-weighted Assets Ratio (CRAR) of Scheduled Commercial Banks stood at 16.7 per cent in September 2024, which is significantly higher than the regulatory minimum. (Page 85)",Medium,Banking_Sector,General_Awareness,Financial_Stability_Report_Dec_2024.pdf,financial_stability_report,2025-10-02T22:42:09.747809,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00359,General Awareness,What is the projected real GDP growth for India for the financial year 2024-25?,6.7%,7.0%,7.2%,7.4%,7.5%,C,"Taking various domestic and global factors into consideration, the real GDP growth for 2024-25 is projected at 7.2 per cent. (Page 9)",Medium,Economic_Updates,General_Awareness,RBI_Bulletin_Oct_2024.pdf,rbi_bulletin,2025-10-02T22:29:43.416921,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00269,General Awareness,"According to the first advance estimates, what is India's real GDP growth estimated to be for FY25?",6.2 per cent,6.4 per cent,6.8 per cent,7.0 per cent,7.3 per cent,B,"As per the first advance estimates released by the National Statistical Office (MoSPI), the real gross domestic product (GDP) growth for FY25 is estimated to be 6.4 per cent. (Page 56, Para 1.22)",Easy,Economic_Indicators,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T22:20:03.570782,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00184,General Awareness,"As per the amendments to the Companies (Compromises, Arrangements and Amalgamations) Rules in September 2025, which of the following class of companies was NOT included to avail the fast-track merger procedure?",Two or more subsidiaries of the same holding company where the transferor is not a listed company.,Two or more unlisted companies which meet prescribed thresholds of outstanding loans.,A holding company and its subsidiary companies where the transferor is a listed company.,"Holding company and subsidiary companies, excluding cases where the transferor company is a listed company.",Two or more start-up companies.,C,"The amendment in September 2025 widened the scope of fast-track mergers to include several classes, but specifically excluded cases where the transferor company is a listed company in mergers between holding and subsidiary companies. Mergers between two or more start-ups were already included in a 2021 amendment.",Hard,Corporate_Affairs,General_Awareness,pib_press_releases.txt,,2025-10-04T02:31:48.980600,gemini-2.5-pro,PIB_RAG_Batch_3,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00056,General Awareness,India signed a Comprehensive Free Trade Agreement with which major economic bloc in March 2025?,ASEAN,MERCOSUR,GCC,African Union,European Union,E,"In a significant trade development, India signed a Comprehensive Free Trade Agreement with the European Union in March 2025.",Medium,Trade_Commerce,General_Awareness,current_affairs.txt,,2025-10-04T03:42:42.583810,gemini-2.5-pro,Current_Affairs_Batch_3,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00340,General Awareness,"What was the value of the composite Financial Inclusion (FI)-Index in 2024, as mentioned in the bulletin?",49.9,55.6,60.1,64.2,68.5,D,"The bulletin notes that the composite Financial Inclusion (FI)-Index, which measures the extent of financial inclusion, improved substantially from 49.9 in 2019 to 64.2 in 2024. (Page 15)",Medium,Economic_Updates,General_Awareness,RBI_Bulletin_Jul_2025.pdf,rbi_bulletin,2025-10-02T22:25:31.223682,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00266,General Awareness,The total number of subscribers under the National Pension Scheme (NPS) and Atal Pension Yojana (APY) registered a YoY growth of 18 per cent as of March 2024. The total number of subscribers increased from what level in March 2023 to what level in March 2024?,From 583.6 lakh to 695.6 lakh,From 601.2 lakh to 715.4 lakh,From 623.6 lakh to 735.6 lakh,From 501.2 lakh to 588.4 lakh,From 650.1 lakh to 767.8 lakh,C,"India's pension sector expanded significantly, with the total number of subscribers under NPS and APY standing at 735.6 lakh as of March 2024, registering a YoY growth of 18 per cent from 623.6 lakh as of March 2023. (page 125)",Hard,Government_Schemes,General_Awareness,Economic_Survey_2024_2023.pdf,economic_survey,2025-10-02T22:17:50.433664,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00232,General Awareness,"For the second half of the fiscal year 2025-26, how much does the Government of India plan to borrow through dated securities, and what amount is allocated for Sovereign Green Bonds (SGrBs) within this borrowing?","₹6.50 lakh crore, including ₹15,000 crore through SGrBs","₹7.00 lakh crore, including ₹20,000 crore through SGrBs","₹6.77 lakh crore, including ₹10,000 crore through SGrBs","₹5.77 lakh crore, including ₹10,000 crore through SGrBs","₹6.77 lakh crore, including ₹25,000 crore through SGrBs",C,"As per the press release on the borrowing plan, the Government of India plans to borrow ₹6.77 lakh crore in H2: FY 2025-26 through dated securities, which includes ₹10,000 crore through the issuance of Sovereign Green Bonds (SGrBs).",Medium,Government_Finances,General_Awareness,pib_press_releases.txt,,2025-10-04T02:35:37.979428,gemini-2.5-pro,PIB_RAG_Batch_6,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00200,General Awareness,The Union Cabinet approved the Prime Minister Dhan-Dhaanya Krishi Yojana in July 2025 for a period of six years. How many districts will be covered under this scheme?,50 districts,75 districts,100 districts,125 districts,150 districts,C,"The Union Cabinet approved the “Prime Minister Dhan-Dhaanya Krishi Yojana” on 16th July 2025, for a period of six years, beginning with 2025-26 to cover 100 districts, inspired by NITI Aayog’s Aspirational District Programme.",Medium,Government_Schemes,General_Awareness,pib_press_releases.txt,,2025-10-04T02:33:03.452160,gemini-2.5-pro,PIB_RAG_Batch_4,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00626,General Awareness,"What was the Gross Non-Performing Assets (GNPA) ratio for banks as of the end of June 2024, which was noted as the lowest since March 2011?",2.5%,2.7%,2.8%,3.0%,3.2%,B,"According to the bulletin, the Gross Non-Performing Assets (GNPA) ratio of banks was 2.7 per cent at end-June 2024, marking its lowest level since the end of March 2011. (Page 12, Footnote 14)",Easy,Economic_Updates,General_Awareness,RBI_Bulletin_Sep_2024.pdf,rbi_bulletin,2025-10-02T21:08:58.336727,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00717,General Awareness,Household net financial savings (HNFS) as a percentage of GDP fell significantly in 2022-23 compared to the pandemic peak. What was the HNFS to GDP ratio in 2022-23?,11.5%,10.9%,7.5%,5.8%,5.1%,E,"Household net financial savings (HNFS) fell sharply to 5.1 per cent of GDP in 2022-23 from 11.5 per cent in 2020-21, driven by a rapid rise in financial liabilities. (Page 50)",Medium,Financial_Stability,General_Awareness,Financial_Stability_Report_Dec_2023.pdf,financial_stability_report,2025-10-02T21:24:37.851818,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00095,General Awareness,"In July 2025, SEBI introduced a T+0 settlement cycle for which specific category of stocks in the Indian capital market?",All listed stocks,Stocks in the Nifty 50 index,SME-listed stocks,Top 500 listed stocks by market capitalization,Stocks listed in the last one year,D,"In a move to enhance market efficiency, the Securities and Exchange Board of India (SEBI) introduced a T+0 (same day) settlement cycle for the top 500 listed stocks by market capitalization in July 2025.",Medium,Financial_Markets,General_Awareness,current_affairs.txt,,2025-10-04T03:44:49.040748,gemini-2.5-pro,Current_Affairs_Batch_5,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00666,General Awareness,The Governor's Statement noted that CPI headline inflation declined for the eighth consecutive month in June 2025. What was this 77-month low figure?,1.9%,2.1%,2.6%,3.1%,4.4%,B,The bulletin states that CPI headline inflation declined for the eighth consecutive month to a 77-month low of 2.1 per cent in June 2025.,Medium,Economic_Updates,General_Awareness,RBI_Bulletin_Aug_2025.pdf,rbi_bulletin,2025-10-02T21:17:54.822418,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00003,General Awareness,"What was the official theme of the World Economic Forum's Annual Meeting held in Davos, Switzerland, in January 2025?",The Great Reset,Cooperation in a Fragmented World,Rebuilding Trust,History at a Turning Point,Stakeholders for a Cohesive and Sustainable World,C,"The World Economic Forum's annual meeting in Davos in January 2025 was held under the theme 'Rebuilding Trust', where India's Prime Minister highlighted the country's growth story.",Easy,Summits_Conferences,General_Awareness,current_affairs.txt,,2025-10-04T03:37:29.582834,gemini-2.5-pro,Current_Affairs_Batch_1,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00478,General Awareness,"What is the name of the new direct tax dispute resolution scheme introduced in the Finance Bill, 2024?","Direct Tax Samadhan Scheme, 2024","Direct Tax Vivad se Vishwas Scheme, 2024","Kar Vivad Samadhan Scheme, 2024","Direct Tax Settlement Scheme, 2024","Aaykar Vishwas Scheme, 2024",B,"Chapter IV of the Finance (No. 2) Bill, 2024 introduces 'THE DIRECT TAX VIVAD SE VISHWAS SCHEME, 2024'. (Page 80)",Easy,Government_Schemes,General_Awareness,Union_Budget_2024_2025.pdf,union_budget,2025-10-02T22:46:51.999305,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00260,General Awareness,"What is the total outlay of the PM Formalization of Micro Food Processing Enterprises (PMFME) scheme, which provides credit-linked subsidy and capacity building?","₹5,000 Crore","₹7,500 Crore","₹10,000 Crore","₹15,000 Crore","₹20,000 Crore",C,"The PMFME scheme was launched with a total outlay of ₹10 Thousand Crore to provide credit-linked subsidy, capacity building, marketing, and branding support to micro food processing enterprises. (page 342)",Medium,Government_Schemes,General_Awareness,Economic_Survey_2024_2023.pdf,economic_survey,2025-10-02T22:17:50.433651,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00384,General Awareness,"What was the CPI headline inflation rate recorded in June 2025, which marked a 77-month low?",1.9%,2.1%,2.6%,3.1%,4.4%,B,"According to the Governor's statement, CPI headline inflation declined for the eighth consecutive month to a 77-month low of 2.1 per cent in June 2025, primarily driven by a sharp decline in food inflation. (Page 8, 9)",Medium,Economic_Updates,General_Awareness,RBI_Bulletin_Aug_2025.pdf,rbi_bulletin,2025-10-02T22:34:58.431159,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00671,General Awareness,"According to the financial stability data released in the bulletin, the Gross Non-Performing Assets (GNPA) ratio of Scheduled Commercial Banks (SCBs) reached its lowest level since March 2011. What was this ratio as at the end of September 2024?",2.14%,2.54%,2.88%,3.12%,3.57%,B,"The gross non-performing assets (GNPA) ratio of Scheduled Commercial Banks improved further and was 2.54 per cent as at end-September 2024, which is the lowest since March 2011. (Page 11, Footnote 37)",Medium,Economic_Updates,General_Awareness,RBI_Bulletin_Dec_2024.pdf,rbi_bulletin,2025-10-02T21:19:16.400192,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00759,General Awareness,"For a domestic company whose total turnover in the previous year 2022-23 did not exceed four hundred crore rupees, what is the applicable rate of income-tax for the assessment year 2024-25?",15 per cent,20 per cent,25 per cent,30 per cent,35 per cent,C,"The First Schedule, Part III, Paragraph E specifies the rates for companies. For a domestic company with a total turnover not exceeding four hundred crore rupees in PY 2022-23, the income-tax rate is 25 per cent of the total income. (Page 142)",Easy,Fiscal_Policy,General_Awareness,Union_Budget_2024_2025.pdf,union_budget,2025-10-02T21:30:24.508295,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00116,General Awareness,"In line with its commitments at COP29, India launched the National Green Hydrogen Mission. What is this mission's production target by 2030, and what was the total installed renewable energy capacity milestone India crossed by March 2025?",5 MMT; 150 GW,10 MMT; 200 GW,5 MMT; 200 GW,10 MMT; 150 GW,7 MMT; 250 GW,C,"The National Green Hydrogen Mission targets a production of 5 Million Metric Tonnes (MMT) by 2030. This initiative aligns with India's broader renewable energy goals, which saw the country's installed renewable capacity cross the 200 GW milestone by March 2025.",Hard,Government_Initiatives,General_Awareness,current_affairs.txt,,2025-10-04T03:45:48.190437,gemini-2.5-pro,Current_Affairs_Batch_6,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00719,General Awareness,Bank credit to NBFCs has grown significantly over the past two years. What was the compound annual growth rate (CAGR) of bank lending to NBFCs from June 2021 to June 2023?,14.8%,18.6%,25.5%,26.3%,27.0%,D,"Bank lending to NBFCs increased at a CAGR of 26.3 per cent during the past two years (i.e., from June 2021 to June 2023), which was well above the overall bank credit growth of 14.8 per cent. (Page 67)",Medium,Banking_Sector,General_Awareness,Financial_Stability_Report_Dec_2023.pdf,financial_stability_report,2025-10-02T21:24:37.851824,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00290,General Awareness,"Considering the data on vocational training for the 15-59 age group in 2023-24, which statement is correct regarding the sources of training?",Formal vocational training is the largest source of skilling.,Self-learning accounts for a larger share of the workforce than learning on the job.,"The majority of the workforce, over 65%, received no vocational training.",Hereditary training is more common than learning on the job.,More than 25% of the workforce has received some form of vocational training.,C,"The PLFS 2023-24 data shows that 65.3% of the workforce in the 15-59 age group received no form of vocational training. Hereditary training (11.6%) was the most common source, followed by Learning on the Job (9.3%) and Self Learning (7.1%). (Page 399, Chart XII.22)",Hard,Sectoral_Performance,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T22:20:03.570923,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00086,General Awareness,"In March 2025, India's foreign exchange reserves touched which significant milestone for the first time?",$650 billion,$675 billion,$700 billion,$750 billion,$800 billion,C,"India's foreign exchange reserves reached the milestone of $700 billion in March 2025, indicating a strong external sector position.",Easy,Economic_Developments,General_Awareness,current_affairs.txt,,2025-10-04T03:44:49.040716,gemini-2.5-pro,Current_Affairs_Batch_5,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00560,General Awareness,"What was the value of the RBI's Financial Inclusion Index at the end of March 2024, indicating significant progress in financial inclusion?",53.9,58.7,60.1,64.2,68.5,D,"The government has achieved significant progress in financial inclusion, with the Financial Inclusion Index of the Reserve Bank of India (RBI) increasing from 53.9 in March 2021 to 64.2 at the end of March 2024. (Page 80, 88)",Medium,Economic_Indicators,General_Awareness,Economic_Survey_2024_2025.pdf,economic_survey,2025-10-02T21:01:26.336082,gemini-2.5-pro,Per_PDF_RAG,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00117,General Awareness,"In August 2025, after years of holding out, India decided to join which major regional trade pact after specific modifications were made to the agreement's terms?",Trans-Pacific Partnership (TPP),Indo-Pacific Economic Framework for Prosperity (IPEF),Regional Comprehensive Economic Partnership (RCEP),South Asian Free Trade Area (SAFTA),Asia-Pacific Economic Cooperation (APEC),C,"In a significant policy shift, India signed the Regional Comprehensive Economic Partnership (RCEP) in August 2025. This decision came after certain modifications were incorporated into the trade deal, addressing India's earlier concerns.",Hard,International_Relations,General_Awareness,current_affairs.txt,,2025-10-04T03:45:48.190440,gemini-2.5-pro,Current_Affairs_Batch_6,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
GA_00177,General Awareness,The Union Cabinet approved the 'Prime Minister Dhan-Dhaanya Krishi Yojana' in July 2025. What is the primary objective of this scheme?,To provide direct income support to all farmers,To double the export of agricultural products within six years,To enhance agricultural productivity and improve infrastructure in 100 selected districts,To promote only organic farming across the country,To waive all agricultural loans for small and marginal farmers,C,"Approved for six years starting 2025-26, the PM Dhan-Dhaanya Krishi Yojana aims to enhance agricultural productivity, promote crop diversification, augment post-harvest storage, and improve credit facilities in 100 selected districts.",Medium,Government_Schemes,General_Awareness,pib_press_releases.txt,,2025-10-04T02:31:48.980580,gemini-2.5-pro,PIB_RAG_Batch_3,RBI_PHASE1_MOCK_05,RBI Grade B Phase 1 - Mock Test #5,RBI Grade B 2025 - Premium Series,200,120,0.25
